Team,W,L,T,AverageYards,CompletionRate,Location,Location.1,State,long,lat,group,order,subregion
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-84.35658264160156,30.068824768066406,9,2050,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-84.39095306396484,30.040176391601562,9,2051,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-84.39095306396484,30.022987365722656,9,2052,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-84.36803436279297,29.994342803955078,9,2053,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-84.36803436279297,29.988611221313477,9,2054,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-84.40241241455078,29.988611221313477,9,2055,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-84.41960144042969,29.988611221313477,9,2056,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-84.431060791015625,29.982881546020508,9,2057,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-84.40814208984375,29.971424102783203,9,2058,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-84.37376403808594,29.959962844848633,9,2059,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-84.35084533691406,29.948505401611328,9,2060,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-84.3451156616211,29.931316375732422,9,2061,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-84.35658264160156,29.91985511779785,9,2062,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-84.36803436279297,29.908397674560547,9,2063,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-84.37376403808594,29.908397674560547,9,2064,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-84.41387176513672,29.914125442504883,9,2065,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-84.4367904663086,29.931316375732422,9,2066,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-84.4539794921875,29.937044143676758,9,2067,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-84.46543884277344,29.937044143676758,9,2068,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-84.48262023925781,29.931316375732422,9,2069,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-84.49981689453125,29.91985511779785,9,2070,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-84.522735595703125,29.925586700439453,9,2071,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-84.53419494628906,29.925586700439453,9,2072,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-84.5628433227539,29.91985511779785,9,2073,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-84.62586975097656,29.879749298095703,9,2074,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-84.71754455566406,29.84537124633789,9,2075,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-84.80921936035156,29.79953384399414,9,2076,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-84.85504913330078,29.776615142822266,9,2077,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-84.883697509765625,29.759428024291992,9,2078,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-84.89515686035156,29.759428024291992,9,2079,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-84.90088653564453,29.76515769958496,9,2080,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-84.89515686035156,29.793804168701172,9,2081,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-84.883697509765625,29.805265426635742,9,2082,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-84.90088653564453,29.816722869873047,9,2083,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-84.91807556152344,29.816722869873047,9,2084,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-84.94672393798828,29.810993194580078,9,2085,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-84.94672393798828,29.788076400756836,9,2086,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-84.96391296386719,29.776615142822266,9,2087,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-84.98683166503906,29.776615142822266,9,2088,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-84.998291015625,29.76515769958496,9,2089,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.00975036621094,29.742238998413086,9,2090,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.02120208740234,29.736509323120117,9,2091,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.061309814453125,29.736509323120117,9,2092,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.12434387207031,29.742238998413086,9,2093,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.17018127441406,29.742238998413086,9,2094,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.1930923461914,29.742238998413086,9,2095,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.21601867675781,29.725051879882812,9,2096,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.23892974853516,29.70785903930664,9,2097,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.26185607910156,29.70785903930664,9,2098,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.29622650146484,29.70785903930664,9,2099,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.31914520263672,29.70785903930664,9,2100,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.3420639038086,29.696401596069336,9,2101,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.36498260498047,29.68494415283203,9,2102,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.382171630859375,29.68494415283203,9,2103,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.39936065673828,29.690671920776367,9,2104,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.43373107910156,29.736509323120117,9,2105,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.44519805908203,29.782346725463867,9,2106,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.45665740966797,29.816722869873047,9,2107,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.450927734375,29.84537124633789,9,2108,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.450927734375,29.868289947509766,9,2109,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.43946838378906,29.879749298095703,9,2110,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.428009033203125,29.896936416625977,9,2111,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.41082000732422,29.902667999267578,9,2112,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.40509033203125,29.902667999267578,9,2113,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.40509033203125,29.822452545166016,9,2114,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.41082000732422,29.788076400756836,9,2115,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.40509033203125,29.747970581054688,9,2116,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.382171630859375,29.71932029724121,9,2117,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.36498260498047,29.70785903930664,9,2118,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.34779357910156,29.725051879882812,9,2119,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.33060455322266,29.759428024291992,9,2120,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.32487487792969,29.79953384399414,9,2121,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.33060455322266,29.84537124633789,9,2122,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.35352325439453,29.879749298095703,9,2123,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.3764419555664,29.902667999267578,9,2124,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.39363098144531,29.937044143676758,9,2125,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.39363098144531,29.954235076904297,9,2126,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.41082000732422,29.9656925201416,9,2127,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.450927734375,29.971424102783203,9,2128,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.48530578613281,29.982881546020508,9,2129,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.50822448730469,29.994342803955078,9,2130,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.52540588378906,30.005800247192383,9,2131,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.52540588378906,30.034448623657227,9,2132,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.68583679199219,30.114662170410156,9,2133,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.69156646728516,30.131851196289062,9,2134,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.69156646728516,30.143308639526367,9,2135,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.67438507080078,30.143308639526367,9,2136,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.63427734375,30.131851196289062,9,2137,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.5196762084961,30.074556350708008,9,2138,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.50249481201172,30.074556350708008,9,2139,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.49676513671875,30.086013793945312,9,2140,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.513946533203125,30.103200912475586,9,2141,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.52540588378906,30.149038314819336,9,2142,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.54833221435547,30.154769897460938,9,2143,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.56551361083984,30.154769897460938,9,2144,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.59416198730469,30.143308639526367,9,2145,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.61708068847656,30.149038314819336,9,2146,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.65718841552734,30.17195701599121,9,2147,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.68010711669922,30.17195701599121,9,2148,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.7030258178711,30.183414459228516,9,2149,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.73167419433594,30.212064743041992,9,2150,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.7030258178711,30.229251861572266,9,2151,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.7030258178711,30.25217056274414,9,2152,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.68583679199219,30.263629913330078,9,2153,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.68583679199219,30.275089263916016,9,2154,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.697296142578125,30.275089263916016,9,2155,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.72021484375,30.269359588623047,9,2156,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.73167419433594,30.269359588623047,9,2157,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.743133544921875,30.280820846557617,9,2158,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.75459289550781,30.315196990966797,9,2159,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.77751159667969,30.3266544342041,9,2160,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.80615997314453,30.3266544342041,9,2161,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.82334899902344,30.303739547729492,9,2162,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.84626770019531,30.29800796508789,9,2163,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.86918640136719,30.275089263916016,9,2164,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.86918640136719,30.257902145385742,9,2165,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.85199737548828,30.246440887451172,9,2166,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.8290786743164,30.246440887451172,9,2167,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.80043029785156,30.269359588623047,9,2168,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.78324127197266,30.269359588623047,9,2169,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.78324127197266,30.25217056274414,9,2170,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.77751159667969,30.240713119506836,9,2171,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.75459289550781,30.240713119506836,9,2172,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.75459289550781,30.229251861572266,9,2173,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.75459289550781,30.20633316040039,9,2174,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.74886322021484,30.154769897460938,9,2175,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.75459289550781,30.149038314819336,9,2176,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.77751159667969,30.154769897460938,9,2177,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.87491607666016,30.223522186279297,9,2178,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.94940185546875,30.263629913330078,9,2179,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-85.98950958251953,30.286548614501953,9,2180,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.03534698486328,30.309467315673828,9,2181,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.1556625366211,30.34384536743164,9,2182,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.2645263671875,30.378223419189453,9,2183,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.33900451660156,30.395410537719727,9,2184,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.40203857421875,30.401142120361328,9,2185,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.43640899658203,30.412599563598633,9,2186,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.47651672363281,30.4183292388916,9,2187,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.49371337890625,30.4183292388916,9,2188,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.510894775390625,30.429786682128906,9,2189,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.510894775390625,30.446979522705078,9,2190,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.50516510009766,30.446979522705078,9,2191,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.47651672363281,30.446979522705078,9,2192,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.43067932128906,30.441247940063477,9,2193,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.40203857421875,30.446979522705078,9,2194,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.3733901977539,30.435518264770508,9,2195,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.35047149658203,30.441247940063477,9,2196,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.333282470703125,30.45270538330078,9,2197,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.32182312011719,30.45270538330078,9,2198,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.30463409423828,30.446979522705078,9,2199,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.287445068359375,30.446979522705078,9,2200,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.2473373413086,30.446979522705078,9,2201,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.20722961425781,30.435518264770508,9,2202,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.16712951660156,30.424060821533203,9,2203,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.14420318603516,30.429786682128906,9,2204,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.13847351074219,30.435518264770508,9,2205,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.13847351074219,30.45270538330078,9,2206,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.16139221191406,30.475624084472656,9,2207,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.195770263671875,30.49854278564453,9,2208,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.23587799072266,30.515731811523438,9,2209,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.2473373413086,30.515731811523438,9,2210,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.25879669189453,30.515731811523438,9,2211,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.287445068359375,30.504274368286133,9,2212,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.29889678955078,30.49854278564453,9,2213,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.333282470703125,30.504274368286133,9,2214,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.36193084716797,30.5100040435791,9,2215,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.40203857421875,30.492813110351562,9,2216,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.4249496459961,30.492813110351562,9,2217,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.44214630126953,30.492813110351562,9,2218,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.45360565185547,30.504274368286133,9,2219,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.465057373046875,30.515731811523438,9,2220,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.47078704833984,30.53291893005371,9,2221,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.48224639892578,30.53291893005371,9,2222,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.50516510009766,30.53291893005371,9,2223,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.510894775390625,30.515731811523438,9,2224,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.50516510009766,30.504274368286133,9,2225,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.510894775390625,30.487085342407227,9,2226,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.52808380126953,30.481355667114258,9,2227,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.556732177734375,30.487085342407227,9,2228,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.56819152832031,30.481355667114258,9,2229,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.58538055419922,30.458436965942383,9,2230,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.6082992553711,30.458436965942383,9,2231,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.62548828125,30.446979522705078,9,2232,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.67705535888672,30.446979522705078,9,2233,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.75727081298828,30.446979522705078,9,2234,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.80310821533203,30.446979522705078,9,2235,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.8775863647461,30.435518264770508,9,2236,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.95207977294922,30.429786682128906,9,2237,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.02655792236328,30.412599563598633,9,2238,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.078125,30.401142120361328,9,2239,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.11823272705078,30.395410537719727,9,2240,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.14115142822266,30.383953094482422,9,2241,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.16407012939453,30.383953094482422,9,2242,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.18125915527344,30.383953094482422,9,2243,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.1869888305664,30.389680862426758,9,2244,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.1869888305664,30.395410537719727,9,2245,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.17552947998047,30.401142120361328,9,2246,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.15833282470703,30.4183292388916,9,2247,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.12396240234375,30.424060821533203,9,2248,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.078125,30.435518264770508,9,2249,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.055206298828125,30.435518264770508,9,2250,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.02082824707031,30.446979522705078,9,2251,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.98645782470703,30.475624084472656,9,2252,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.97499084472656,30.481355667114258,9,2253,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.97499084472656,30.49854278564453,9,2254,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-86.98072052001953,30.5100040435791,9,2255,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.0036392211914,30.515731811523438,9,2256,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.01509857177734,30.53291893005371,9,2257,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.01509857177734,30.550111770629883,9,2258,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.01509857177734,30.573026657104492,9,2259,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.02082824707031,30.584487915039062,9,2260,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.03229522705078,30.584487915039062,9,2261,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.04947662353516,30.561569213867188,9,2262,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.07239532470703,30.515731811523438,9,2263,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.078125,30.492813110351562,9,2264,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.08958435058594,30.487085342407227,9,2265,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.10677337646484,30.487085342407227,9,2266,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.12396240234375,30.492813110351562,9,2267,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.12396240234375,30.5100040435791,9,2268,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.11823272705078,30.538650512695312,9,2269,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.12969207763672,30.550111770629883,9,2270,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.146881103515625,30.561569213867188,9,2271,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.1697998046875,30.584487915039062,9,2272,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.1869888305664,30.59021759033203,9,2273,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.20417022705078,30.59021759033203,9,2274,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.19844818115234,30.567298889160156,9,2275,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.1869888305664,30.550111770629883,9,2276,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.17552947998047,30.515731811523438,9,2277,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.18125915527344,30.487085342407227,9,2278,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.19844818115234,30.458436965942383,9,2279,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.22136688232422,30.441247940063477,9,2280,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.261474609375,30.424060821533203,9,2281,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.29584503173828,30.401142120361328,9,2282,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.30731201171875,30.401142120361328,9,2283,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.31304168701172,30.383953094482422,9,2284,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.31877136230469,30.37249183654785,9,2285,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.33595275878906,30.37249183654785,9,2286,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.38179016113281,30.366762161254883,9,2287,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.39325714111328,30.361034393310547,9,2288,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.40471649169922,30.34384536743164,9,2289,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.41043853759766,30.338115692138672,9,2290,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.43909454345703,30.332386016845703,9,2291,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.49065399169922,30.315196990966797,9,2292,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.507843017578125,30.315196990966797,9,2293,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.5135726928711,30.3266544342041,9,2294,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.5135726928711,30.332386016845703,9,2295,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.46773529052734,30.355304718017578,9,2296,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.462005615234375,30.361034393310547,9,2297,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.462005615234375,30.389680862426758,9,2298,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.45054626464844,30.401142120361328,9,2299,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.43909454345703,30.4183292388916,9,2300,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.43909454345703,30.424060821533203,9,2301,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.4218978881836,30.429786682128906,9,2302,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.40471649169922,30.429786682128906,9,2303,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.39325714111328,30.446979522705078,9,2304,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.39898681640625,30.458436965942383,9,2305,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.44482421875,30.492813110351562,9,2306,NA
JAX,5,11,0,6.37,60.85,Florida,Florida,florida,-87.462005615234375,30.5100040435791,9,2307,NA
